document,element,frequency_in_document
2007,E15,1.7834916821683435e-05
2007,E16,0.00024892921120348737
2007,E17,6.263470683969552e-05
2007,E18,0.0003902836023324677
2007,E19,0.00014020287584723255
2007,E20,3.766075316248305e-05
2007,E21,5.2602118763364264e-05
2007,E22,0.0003801378311301527
2007,E23,0.001170707948717176
2007,E24,5.1805810604269034e-05
2007,E25,3.7351177181531425e-05
2007,E26,1.3193513928080618e-05
2007,E27,4.504777886980523e-05
2007,E28,0.00018987893492936712
2007,E29,0.00011967303748038638
2007,E30,0.0002192258730195885
2008,E0,1.727374695249341e-05
2008,E1,2.5277766713209793e-05
2008,E2,0.00015691310708560685
2008,E3,0.002268650582185074
2008,E4,0.00015403289725121142
2008,E5,0.0005170347836578548
2008,E6,0.0001959862452148854
2008,E7,9.529261288545201e-06
2008,E8,0.0001653074590576942
2008,E9,0.00030118460585388797
2008,E10,0.00033584330761532194
2008,E11,4.49058797285536e-05
2008,E12,1.2826021875301808e-05
2008,E13,8.50821114166839e-06
2008,E14,3.4724984589780035e-05
2008,E15,1.7420452945899255e-05
2008,E16,0.00022970667671728807
2008,E17,6.227639961043219e-05
2008,E18,0.00038342760278975093
2008,E19,0.00013741314087173202
2008,E20,3.65143263647742e-05
2008,E21,5.058882213576669e-05
2008,E22,0.000370561074741571
2008,E23,0.0011823638445838975
2008,E24,4.943564821772016e-05
2008,E25,3.835301202309261e-05
2008,E26,1.3063167105606433e-05
2008,E27,4.2817234159783665e-05
2008,E28,0.00018917605284026777
2008,E29,0.00011747821200873322
2008,E30,0.00021321212123579558
2009,E0,1.638975953582485e-05
2009,E1,2.4260388536928994e-05
2009,E2,0.00016142042717116705
2009,E3,0.0022629233305229363
2009,E4,0.00015627591994117355
2009,E5,0.0005089836382732779
2009,E6,0.00019357676202283027
2009,E7,1.04153100245325e-05
2009,E8,0.00016621994962750006
2009,E9,0.00028769314793365426
2009,E10,0.0003317158822859007
2009,E11,4.319526560158962e-05
2009,E12,1.2662294360103671e-05
2009,E13,7.978591338538177e-06
2009,E14,1.5968822821274092e-06
2009,E15,1.690396290576e-05
2009,E16,0.00021145165845648422
2009,E17,6.15108869949305e-05
2009,E18,0.0003741440623848593
2009,E19,0.00013354097230135832
2009,E20,3.5527902618538506e-05
2009,E21,4.9014901195052037e-05
2009,E22,0.0003601265642365338
2009,E23,0.001188406341940329
2009,E24,4.697947648027478e-05
2009,E25,3.8956361590180254e-05
2009,E26,1.2789899440871391e-05
2009,E27,4.064229097542037e-05
2009,E28,0.00018648514967215985
2009,E29,0.00011434739303190293
2009,E30,0.00020450147385781635
2010,E0,1.5747991648481073e-05
2010,E1,2.3618968853708334e-05
2010,E2,0.00016615973984183253
2010,E3,0.002276635416365896
2010,E4,0.00015919233592791155
2010,E5,0.0005045291070031462
2010,E6,0.0001927178374081307
2010,E7,7.829291514091592e-06
2010,E8,0.00016755678546992765
2010,E9,0.00027723916977976596
2010,E10,0.0003303690205698033
2010,E11,4.180514220233852e-05
2010,E12,1.2660806860478334e-05
2010,E13,8.434021523083887e-06
2010,E14,3.4642534258892577e-05
2010,E15,1.657782438960599e-05
2010,E16,0.00019615546948919814
2010,E17,6.000568992722238e-05
2010,E18,0.0003659172842764402
2010,E19,0.00013078008756865127
2010,E20,3.4462423324433975e-05
2010,E21,4.697229923424867e-05
2010,E22,0.0003491448308323594
2010,E23,0.001197283196372573
2010,E24,4.631237162044225e-05
2010,E25,3.970030228751223e-05
2010,E26,1.2596553398624386e-05
2010,E27,4.0125208849571e-05
